image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split
IMG_01886,7624042a-14be-4278-9e8a-defe43af5a8f.jpg,lower-gi-tract/pathological-findings/polyps/7624042a-14be-4278-9e8a-defe43af5a8f.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,720,576,1.25,134.5,265.64,86.93,1.786,Good_Quality,d0650f1d3eb22ed8,train
IMG_05707,823c05d7-6800-420f-a8d7-65e92fa70b8c.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/823c05d7-6800-420f-a8d7-65e92fa70b8c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,227.15,494.96,116.54,1.117,Good_Quality,90835f79500f6ef8,train
IMG_08816,cd654b29-0c76-4dec-b7e9-6e9ed0b87da0.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/cd654b29-0c76-4dec-b7e9-6e9ed0b87da0.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,866.38,355.05,104.85,0.8,Good_Quality,b063548e41af437f,train
IMG_07721,8034ef14-459b-4a46-95f8-cb392888f604.jpg,upper-gi-tract/anatomical-landmarks/pylorus/8034ef14-459b-4a46-95f8-cb392888f604.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,898.52,126.39,143.24,0.119,Good_Quality,c03f046f15bf133c,train
IMG_08293,18945f2a-c4cb-4ea6-bf2a-fee8a78c3f8f.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/18945f2a-c4cb-4ea6-bf2a-fee8a78c3f8f.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,764.28,84.59,120.73,2.718,Good_Quality,a11e55ed01bd5635,train
IMG_00679,a92b7e63-1007-4f95-9d4c-fb47a82d4b02.jpg,lower-gi-tract/anatomical-landmarks/cecum/a92b7e63-1007-4f95-9d4c-fb47a82d4b02.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,628,529,1.187,207.44,147.32,105.7,0.583,Good_Quality,d4611f3773b112e1,train
IMG_04668,9cf0b0d9-92a9-460f-8aba-35315ebe34d1.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/9cf0b0d9-92a9-460f-8aba-35315ebe34d1.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,163.05,603.91,92.29,0.199,Good_Quality,b42c05d1f40edbb5,train
IMG_07222,0276127c-9472-4776-92ac-4c287ccd1017.jpg,upper-gi-tract/anatomical-landmarks/pylorus/0276127c-9472-4776-92ac-4c287ccd1017.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,681.02,34.77,135.63,0.086,Motion_Blur,811e553f157f1362,train
IMG_00004,00832522-ab8e-4b98-bfce-93a777929571.jpg,lower-gi-tract/anatomical-landmarks/cecum/00832522-ab8e-4b98-bfce-93a777929571.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,231.36,300.33,97.17,0.003,Good_Quality,c5311765511e63db,train
IMG_02716,0e893df6-c897-4c0a-b586-c37407e227e0.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/0e893df6-c897-4c0a-b586-c37407e227e0.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,635,548,1.159,214.56,352.25,116.36,2.657,Good_Quality,982c55715cf1607f,train
IMG_05510,4b552eef-d55a-460e-bc0c-05de7e4706a1.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/4b552eef-d55a-460e-bc0c-05de7e4706a1.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,607,530,1.145,174.34,402.04,61.25,0.038,Good_Quality,d20c6b9315e7764c,train
IMG_07750,8733168f-7707-47a1-93bf-93b6fcf76160.jpg,upper-gi-tract/anatomical-landmarks/pylorus/8733168f-7707-47a1-93bf-93b6fcf76160.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,758.87,100.93,132.58,1.894,Good_Quality,d54e403b00bf1ef3,train
IMG_08589,7e80ae17-478f-4d0e-b29f-bb57a38dfb5f.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/7e80ae17-478f-4d0e-b29f-bb57a38dfb5f.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1087,1011,1.075,760.31,217.66,89.88,0.061,Good_Quality,916254ae4d3b5637,train
IMG_08569,773cf319-352f-4d87-be24-95f6c3edf477.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/773cf319-352f-4d87-be24-95f6c3edf477.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,787.05,109.85,114.32,0.442,Good_Quality,846e34b316cb4f3c,train
IMG_06027,ccd9eed4-71f3-4c67-8c80-3e98925efc6a.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/ccd9eed4-71f3-4c67-8c80-3e98925efc6a.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,488,531,0.919,181.2,284.7,96.87,0.775,Good_Quality,d43f00943f691ff0,train
IMG_04197,3c1c25d8-7ecf-444f-904d-bb922d306ab3.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/3c1c25d8-7ecf-444f-904d-bb922d306ab3.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,176.37,623.81,107.48,0.479,Good_Quality,9504d5735e635e46,train
IMG_07431,35fa0e57-ab63-4ea9-84df-9c049819ba80.jpg,upper-gi-tract/anatomical-landmarks/pylorus/35fa0e57-ab63-4ea9-84df-9c049819ba80.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,613,524,1.17,204.65,159.69,148.82,0.161,Good_Quality,81cb553a17ae5a63,train
IMG_07406,2e2d4dea-720c-49ef-b26c-7d41b19c111d.jpg,upper-gi-tract/anatomical-landmarks/pylorus/2e2d4dea-720c-49ef-b26c-7d41b19c111d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1015,1.207,755.69,40.55,134.95,0.137,Motion_Blur,914b442f1e3e1ebc,train
IMG_05537,5371029d-2aa9-4069-ae43-cf185a7f2efa.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/5371029d-2aa9-4069-ae43-cf185a7f2efa.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,243.72,315.21,92.49,1.094,Good_Quality,d02f406f109fec67,train
IMG_00571,8e6b3a32-b99d-4a06-9861-f29745a5107a.jpg,lower-gi-tract/anatomical-landmarks/cecum/8e6b3a32-b99d-4a06-9861-f29745a5107a.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,252.12,517.56,111.15,0.215,Good_Quality,9502570b550dcbfd,train
IMG_07563,587a22ec-225b-4192-bb9c-a5c1e0539b60.jpg,upper-gi-tract/anatomical-landmarks/pylorus/587a22ec-225b-4192-bb9c-a5c1e0539b60.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,694.97,87.51,123.17,1.806,Good_Quality,c5e644c604295fdf,train
IMG_07587,5d96f775-f7d6-419a-b65e-ca0902967b17.jpg,upper-gi-tract/anatomical-landmarks/pylorus/5d96f775-f7d6-419a-b65e-ca0902967b17.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,613,524,1.17,207.71,215.98,165.49,0.119,Good_Quality,9079558b46c65bb9,train
IMG_10502,66cc0870-7b08-4c81-8340-88aa9e8c7aa1.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/66cc0870-7b08-4c81-8340-88aa9e8c7aa1.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1349,1071,1.26,706.41,95.13,149.53,8.793,High_Reflection,953b553f403f02bc,train
IMG_06202,fa565039-709c-41a4-8652-b85b9bbfbbce.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/fa565039-709c-41a4-8652-b85b9bbfbbce.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,548,1.159,235.62,466.59,103.49,0.135,Good_Quality,950a53b644ef4a2f,train
IMG_02999,b1d02f1e-bfd1-45f0-8e5a-e315635d58f1.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/b1d02f1e-bfd1-45f0-8e5a-e315635d58f1.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,627,530,1.183,225.2,239.08,116.79,2.32,Good_Quality,9421554556f71aee,train
IMG_09024,0c61343a-52a3-4f9b-85c3-732637968885.jpg,upper-gi-tract/anatomical-landmarks/z-line/0c61343a-52a3-4f9b-85c3-732637968885.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,782.98,81.24,150.69,0.003,Good_Quality,c166154c45db1cef,train
IMG_10285,af5595d0-a4ca-42f2-a66b-7f5c2c4dbac6.jpg,upper-gi-tract/pathological-findings/esophagitis-a/af5595d0-a4ca-42f2-a66b-7f5c2c4dbac6.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1012,1.207,730.9,54.07,133.7,0.007,Motion_Blur,c025d7b7469c0bf4,train
IMG_08168,f41276ff-4ba3-4896-929d-23de5160897f.jpg,upper-gi-tract/anatomical-landmarks/pylorus/f41276ff-4ba3-4896-929d-23de5160897f.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1020,1.197,1108.4,746.18,135.07,0.273,Good_Quality,c00f053f1dfd3a26,train
IMG_05112,2ee7e342-cf13-4782-9f24-5189da9c33a1.jpg,lower-gi-tract/quality-of-mucosal-views/impacted-stool/2ee7e342-cf13-4782-9f24-5189da9c33a1.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,impacted-stool,11,633,530,1.194,132.45,542.0,71.28,2.03,Good_Quality,b594d5555555161e,train
IMG_08532,6b0b8607-d2b5-4275-9f99-01a1b2684e3a.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/6b0b8607-d2b5-4275-9f99-01a1b2684e3a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,743.17,41.1,108.09,0.035,Motion_Blur,c00604db01ff4ffb,train
IMG_07122,eb472730-1a8f-4c7e-85fc-9232aa8701c3.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/eb472730-1a8f-4c7e-85fc-9232aa8701c3.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,547,1.161,271.84,445.1,118.43,0.239,Good_Quality,9582558d463f4ee6,train
IMG_00136,1d87524e-d943-4460-9836-90721095d8c8.jpg,lower-gi-tract/anatomical-landmarks/cecum/1d87524e-d943-4460-9836-90721095d8c8.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,299.54,604.74,122.79,0.243,Good_Quality,95015506572f62ff,train
IMG_09470,87cfcb37-5fe7-4c51-8dff-82e6e2efe60e.jpg,upper-gi-tract/anatomical-landmarks/z-line/87cfcb37-5fe7-4c51-8dff-82e6e2efe60e.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,653.26,61.27,159.77,1.731,Motion_Blur,c04f153f411f46f3,train
IMG_03949,01173656-b238-49e8-908f-193e39467ca5.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/01173656-b238-49e8-908f-193e39467ca5.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,145.56,184.63,90.92,0.604,Good_Quality,b5acc50516d3571b,train
IMG_04849,c338b4d2-3d2a-49d5-ba21-39a122cce1ab.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/c338b4d2-3d2a-49d5-ba21-39a122cce1ab.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,167.8,626.84,106.9,0.372,Good_Quality,c1801d2f5f3f5aa4,train
IMG_09619,ae6b1b52-4073-49fe-b212-b8627b841dfd.jpg,upper-gi-tract/anatomical-landmarks/z-line/ae6b1b52-4073-49fe-b212-b8627b841dfd.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1349,1071,1.26,693.94,95.24,114.89,0.647,Good_Quality,d487017c54f866dd,train
IMG_06166,f2ee517a-23f7-4f6f-8f3f-1c8dc496d46e.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/f2ee517a-23f7-4f6f-8f3f-1c8dc496d46e.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,243.38,996.61,96.34,0.278,Good_Quality,9919746642fb5b0e,train
IMG_07160,f41a8dd9-1ac5-490e-8554-86aa9568df30.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/f41a8dd9-1ac5-490e-8554-86aa9568df30.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,247.04,945.56,101.83,0.639,Good_Quality,908453364f6b73b3,train
IMG_10286,af7c9438-35d7-4352-83da-62544278afdc.jpg,upper-gi-tract/pathological-findings/esophagitis-a/af7c9438-35d7-4352-83da-62544278afdc.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1012,1.207,871.79,334.16,134.81,0.519,Good_Quality,803fc17f10fa133e,train
IMG_08461,4f6c21be-28bc-4d6b-abc1-b1a0d7bd677d.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/4f6c21be-28bc-4d6b-abc1-b1a0d7bd677d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,762.72,108.97,126.8,0.837,Good_Quality,b44e443e413fd2b5,train
IMG_09173,33776605-56aa-44bd-897c-a5b01450e540.jpg,upper-gi-tract/anatomical-landmarks/z-line/33776605-56aa-44bd-897c-a5b01450e540.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1014,1.208,721.29,33.84,135.21,0.02,Motion_Blur,c10f50ff407b5b38,train
IMG_01481,10ce05b7-e06b-4134-8e69-924823f49906.jpg,lower-gi-tract/pathological-findings/polyps/10ce05b7-e06b-4134-8e69-924823f49906.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,633,532,1.19,218.72,640.76,87.39,0.936,Good_Quality,9122576bccac7a33,train
IMG_00608,97306789-615a-48e2-b08d-9e0ee166d8a2.jpg,lower-gi-tract/anatomical-landmarks/cecum/97306789-615a-48e2-b08d-9e0ee166d8a2.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,532,1.19,217.01,523.08,109.52,0.057,Good_Quality,c4231f69543f72a6,train
IMG_03350,189ada40-cd59-4026-9660-5b908fae7379.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/189ada40-cd59-4026-9660-5b908fae7379.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,168.4,617.55,108.29,1.231,Good_Quality,95853535165f536c,train
IMG_10088,348b3c83-f3c9-445b-85aa-5f2fb7117b2c.jpg,upper-gi-tract/pathological-findings/esophagitis-a/348b3c83-f3c9-445b-85aa-5f2fb7117b2c.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,613,523,1.172,172.6,50.29,150.05,0.023,Motion_Blur,840f553e45b31ed9,train
IMG_05054,f72f40ef-4b5d-4c62-b9e2-0cf3e2d3af72.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/f72f40ef-4b5d-4c62-b9e2-0cf3e2d3af72.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,169.39,629.91,106.58,0.337,Good_Quality,c3011d2e5a3f7a72,train
IMG_04338,59c06867-bfa9-48ad-a228-ee3815500b96.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/59c06867-bfa9-48ad-a228-ee3815500b96.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,159.24,593.55,93.52,0.171,Good_Quality,f180c1055f63673f,train
IMG_00760,bb97e0bf-dc59-46cc-8cb0-c630119374ad.jpg,lower-gi-tract/anatomical-landmarks/cecum/bb97e0bf-dc59-46cc-8cb0-c630119374ad.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,248.12,288.75,125.31,0.089,Good_Quality,d5804605431f4fff,train
IMG_02347,e9401776-6d85-4723-abdd-9705d82fcdb0.jpg,lower-gi-tract/pathological-findings/polyps/e9401776-6d85-4723-abdd-9705d82fcdb0.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,605,530,1.142,31.48,371.01,86.32,0.307,Good_Quality,960d487f49da7e30,train
IMG_09431,7fc43662-e821-4d37-9e63-b8f388977e5a.jpg,upper-gi-tract/anatomical-landmarks/z-line/7fc43662-e821-4d37-9e63-b8f388977e5a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1013,1.209,790.74,63.18,142.91,0.054,Motion_Blur,850a55bf5a5f0a4e,train
IMG_02461,7f4ddb16-fb51-4b3c-8ee5-cfab44f2064d.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/7f4ddb16-fb51-4b3c-8ee5-cfab44f2064d.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-0-1,16,572,532,1.075,205.45,155.55,99.74,0.292,Good_Quality,bc63c42b05aa51bf,train
IMG_06290,146ddfab-6f8a-43d8-a624-e5d1766cfa7c.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/146ddfab-6f8a-43d8-a624-e5d1766cfa7c.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,636,547,1.163,210.93,499.07,105.1,0.287,Good_Quality,8c09559256f77a4d,train
IMG_02580,85fd0cf5-9213-4b9a-af4b-e88c4dfbf82a.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/85fd0cf5-9213-4b9a-af4b-e88c4dfbf82a.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,572,531,1.077,220.99,238.67,108.18,0.172,Good_Quality,95be4041157e4b7b,train
IMG_02749,22d4eba3-7926-4c4f-896c-2806f77a5a9a.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/22d4eba3-7926-4c4f-896c-2806f77a5a9a.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,571,531,1.075,198.49,151.65,92.31,0.0,Good_Quality,e02e95d944d308ff,train
IMG_02703,06e21eaf-5bcb-45a4-a75a-3c90e2d8ab32.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/06e21eaf-5bcb-45a4-a75a-3c90e2d8ab32.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-2,19,618,547,1.13,229.41,477.59,107.27,0.417,Good_Quality,d40a0d9c199f73b3,train
IMG_02074,a6142b7d-b490-4180-9202-89dcfb3a9948.jpg,lower-gi-tract/pathological-findings/polyps/a6142b7d-b490-4180-9202-89dcfb3a9948.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,622,530,1.174,33.73,455.5,94.8,1.449,Good_Quality,8de1155554157bb3,train
IMG_05272,0ff3b15e-e3dc-466e-8350-25cc64bce926.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/0ff3b15e-e3dc-466e-8350-25cc64bce926.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,547,1.161,213.69,584.8,103.86,1.043,Good_Quality,858755705e766a78,train
IMG_10661,fe6c191e-3da0-4f18-9e38-8f7a11097a3b.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/fe6c191e-3da0-4f18-9e38-8f7a11097a3b.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1349,1071,1.26,695.45,67.35,115.98,0.079,Motion_Blur,b430c0da45db4bbb,train
IMG_00235,359d8887-2aae-4dfc-a27d-f9b8e181712d.jpg,lower-gi-tract/anatomical-landmarks/cecum/359d8887-2aae-4dfc-a27d-f9b8e181712d.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,235.06,408.87,110.45,2.054,Good_Quality,d4c0400c0d3f7f7f,train
IMG_08888,e12d76f3-bfb6-48a7-9a7b-4553361d0b43.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/e12d76f3-bfb6-48a7-9a7b-4553361d0b43.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1012,1.21,946.6,97.1,70.14,0.051,Good_Quality,84e4644701db9f7e,train
IMG_08439,49e10571-c03b-4633-9e6d-4d999963b5f9.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/49e10571-c03b-4633-9e6d-4d999963b5f9.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1013,1.209,782.73,52.17,113.25,1.891,Motion_Blur,b56754895b9b4a92,train
IMG_05214,ee70e09c-8bcd-4bb2-be29-c497f706196a.jpg,lower-gi-tract/quality-of-mucosal-views/impacted-stool/ee70e09c-8bcd-4bb2-be29-c497f706196a.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,impacted-stool,11,633,531,1.192,161.87,580.02,73.32,0.156,Good_Quality,e10cd736749b5a29,train
IMG_01460,0d486f49-7a49-4dc4-89fc-48b381307320.jpg,lower-gi-tract/pathological-findings/polyps/0d486f49-7a49-4dc4-89fc-48b381307320.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,535,531,1.008,23.77,199.56,79.17,1.141,Good_Quality,dce30403db0cf9f2,train
IMG_00438,69c1057e-7609-4618-bede-6ff6c7eca7f1.jpg,lower-gi-tract/anatomical-landmarks/cecum/69c1057e-7609-4618-bede-6ff6c7eca7f1.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,623,547,1.139,203.34,303.28,72.15,0.001,Good_Quality,c110175b113f5cfb,train
IMG_05399,31340c5f-6f65-4bb7-9a8c-ddddf5e7bf2b.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/31340c5f-6f65-4bb7-9a8c-ddddf5e7bf2b.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,225.19,716.14,89.88,1.081,Good_Quality,d0313fe4d116c9f2,train
IMG_04882,ca55e081-fa22-41ee-9042-84d23312d0b6.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/ca55e081-fa22-41ee-9042-84d23312d0b6.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,156.18,558.81,105.9,1.33,Good_Quality,952df57554745a22,train
IMG_00738,b6078d75-a01e-43d9-94ca-a2a10de41c06.jpg,lower-gi-tract/anatomical-landmarks/cecum/b6078d75-a01e-43d9-94ca-a2a10de41c06.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,547,1.161,244.28,372.07,113.61,0.056,Good_Quality,d180510b462f5bff,train
IMG_04626,941d7d66-256e-428f-bfe8-3b30324d5cf9.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/941d7d66-256e-428f-bfe8-3b30324d5cf9.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,145.71,579.19,97.1,0.146,Good_Quality,b5a4d5915ddd4c0c,train
IMG_00469,724e47c4-23ae-4088-ad74-e506afa9ff23.jpg,lower-gi-tract/anatomical-landmarks/cecum/724e47c4-23ae-4088-ad74-e506afa9ff23.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,632,548,1.153,242.26,324.85,109.34,0.152,Good_Quality,d0611f27413f4e3e,train
IMG_00628,9dd1e3d3-9c8b-404d-8e6c-6d4d6192baf0.jpg,lower-gi-tract/anatomical-landmarks/cecum/9dd1e3d3-9c8b-404d-8e6c-6d4d6192baf0.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,218.25,399.66,108.49,0.954,Good_Quality,d595051d75157476,train
IMG_04241,44cb3f7b-aa6c-4ebe-8385-3c42eee9409c.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/44cb3f7b-aa6c-4ebe-8385-3c42eee9409c.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,146.6,609.4,108.8,0.144,Good_Quality,b588c1055d775e1e,train
IMG_07303,16f7dbc1-8404-4876-8ba9-34b27d2b45a7.jpg,upper-gi-tract/anatomical-landmarks/pylorus/16f7dbc1-8404-4876-8ba9-34b27d2b45a7.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,821.01,72.92,123.5,0.094,Motion_Blur,853ac47e51cf7982,train
IMG_08458,4e24f294-a757-44b4-a949-bd8fb25aab2c.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/4e24f294-a757-44b4-a949-bd8fb25aab2c.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,732.11,74.32,121.39,0.118,Motion_Blur,a5e65053105f573b,train
IMG_00506,7cb52f26-e296-4473-aa01-955298489dcc.jpg,lower-gi-tract/anatomical-landmarks/cecum/7cb52f26-e296-4473-aa01-955298489dcc.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,547,1.161,233.53,348.73,116.94,0.064,Good_Quality,9580575153734fcb,train
IMG_00315,4c3972bf-c367-4ede-8fc0-8cc02875481d.jpg,lower-gi-tract/anatomical-landmarks/cecum/4c3972bf-c367-4ede-8fc0-8cc02875481d.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,216.86,455.94,95.46,0.067,Good_Quality,c501562f6bb57a31,train
