image_id,filename,relative_path,tract,category,super_category,super_category_id,class_name,class_id,width,height,aspect_ratio,file_size_kb,laplacian_var,mean_brightness,specular_ratio,quality_tag,phash,split,fold
IMG_03272,dd7df372-5cd2-43ba-a713-3a0788e5c5d3.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/dd7df372-5cd2-43ba-a713-3a0788e5c5d3.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-3,21,628,529,1.187,273.62,428.5,117.81,1.61,Good_Quality,9582504f47e30fb7,train,3
IMG_10437,23f743a4-b524-49d2-b593-f0e9cd21fa0b.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/23f743a4-b524-49d2-b593-f0e9cd21fa0b.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1225,1013,1.209,804.34,96.4,142.79,1.472,Good_Quality,f02784ff00dc4f78,train,3
IMG_05792,97501461-0ac6-4989-8c1c-fc8c08f028ab.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/97501461-0ac6-4989-8c1c-fc8c08f028ab.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,200.99,739.82,90.9,1.665,Good_Quality,a525559454d656cf,train,3
IMG_04628,94a5f5b4-1a69-4a80-bbd4-9f56e7c643a4.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/94a5f5b4-1a69-4a80-bbd4-9f56e7c643a4.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,145.61,568.87,93.39,0.257,Good_Quality,e061159756175ab7,train,3
IMG_09775,db47165b-ffeb-479d-b3eb-0571c5da41dd.jpg,upper-gi-tract/anatomical-landmarks/z-line/db47165b-ffeb-479d-b3eb-0571c5da41dd.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1015,1.207,683.6,33.85,148.17,0.092,Motion_Blur,d18f405f077d0acb,train,3
IMG_09366,6de23996-c40d-4da1-a11e-141ce8218fe2.jpg,upper-gi-tract/anatomical-landmarks/z-line/6de23996-c40d-4da1-a11e-141ce8218fe2.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1015,1.207,716.69,39.12,146.4,0.037,Motion_Blur,c5c815b755c64637,train,3
IMG_00232,34d96985-e41d-4712-8296-b3fd34dce031.jpg,lower-gi-tract/anatomical-landmarks/cecum/34d96985-e41d-4712-8296-b3fd34dce031.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,251.86,747.89,111.89,0.906,Good_Quality,9433556d403f6a67,train,3
IMG_09353,693eb9d4-8ff6-4a50-9168-22df3a83dc5e.jpg,upper-gi-tract/anatomical-landmarks/z-line/693eb9d4-8ff6-4a50-9168-22df3a83dc5e.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1020,1.197,1021.17,559.33,149.17,0.142,Good_Quality,9187453e55792f94,train,3
IMG_04328,58218a8f-6c2d-4627-ad05-ede32612435c.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/58218a8f-6c2d-4627-ad05-ede32612435c.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,150.13,631.79,94.35,1.537,Good_Quality,8584751556d75e1e,train,3
IMG_04215,3f2d804c-93da-4295-9011-1b98e5a2a91f.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/3f2d804c-93da-4295-9011-1b98e5a2a91f.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,152.08,564.06,91.27,0.24,Good_Quality,852bd6755e32489b,train,3
IMG_08660,9cb2b8cd-c5a6-427e-b1e4-0b09bbc4cee6.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/9cb2b8cd-c5a6-427e-b1e4-0b09bbc4cee6.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1225,1014,1.208,737.97,29.41,91.21,0.039,Motion_Blur,b5b9504d4273cb4e,train,3
IMG_07201,fe9f0559-d462-4402-94cb-217423df74ae.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/fe9f0559-d462-4402-94cb-217423df74ae.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,562,474,1.186,163.77,134.27,78.95,1.252,Good_Quality,8dc273064458ff37,train,3
IMG_10517,758a89f7-a3d1-49ce-b426-3f03e8b1403a.jpg,upper-gi-tract/pathological-findings/esophagitis-b-d/758a89f7-a3d1-49ce-b426-3f03e8b1403a.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-b-d,8,1221,1012,1.207,754.93,73.76,138.94,0.144,Motion_Blur,c09d90bf056d07db,train,3
IMG_07734,83ba49b2-4a80-4c73-9e1c-7eef2d395dbd.jpg,upper-gi-tract/anatomical-landmarks/pylorus/83ba49b2-4a80-4c73-9e1c-7eef2d395dbd.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,671.06,82.25,106.03,3.277,Good_Quality,f53fc07e80789f20,train,3
IMG_05134,5a43c182-4009-411a-82a2-0c147f20af3f.jpg,lower-gi-tract/quality-of-mucosal-views/impacted-stool/5a43c182-4009-411a-82a2-0c147f20af3f.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,impacted-stool,11,633,532,1.19,154.34,596.91,76.54,0.15,Good_Quality,f50055cbd6299e39,train,3
IMG_10177,68ae100f-f82e-4aef-a50e-4dc239f7a245.jpg,upper-gi-tract/pathological-findings/esophagitis-a/68ae100f-f82e-4aef-a50e-4dc239f7a245.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1012,1.207,665.72,32.33,132.5,0.016,Motion_Blur,8139519b55d65667,train,3
IMG_06844,a1596464-3a13-4da7-a9a4-035ddfc622c7.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/a1596464-3a13-4da7-a9a4-035ddfc622c7.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,627,531,1.181,223.47,550.84,92.68,0.764,Good_Quality,d084471c3ef3cc9d,train,3
IMG_05443,3c0e03c9-f8c1-4fb3-bc11-f22bab65b618.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/3c0e03c9-f8c1-4fb3-bc11-f22bab65b618.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,211.51,640.98,95.93,1.759,Good_Quality,9595f5c411735c1e,train,3
IMG_02482,0b952aa7-cbbd-44a2-9d0b-c31a46776aac.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/0b952aa7-cbbd-44a2-9d0b-c31a46776aac.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,571,531,1.075,210.8,271.32,107.07,0.388,Good_Quality,95df457604ca50bd,train,3
IMG_02346,e93df598-8a36-48e6-aebd-1c1357b466ad.jpg,lower-gi-tract/pathological-findings/polyps/e93df598-8a36-48e6-aebd-1c1357b466ad.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,614,529,1.161,35.92,324.48,112.99,0.234,Good_Quality,903a46650bb19ff6,train,3
IMG_05654,7305e6f2-6831-41e0-8b96-65e840541815.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/7305e6f2-6831-41e0-8b96-65e840541815.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,532,1.19,214.32,533.81,90.4,0.751,Good_Quality,9421d76147679ea5,train,3
IMG_05563,5bbfcbf9-4823-40f9-bb72-f0950b611454.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/5bbfcbf9-4823-40f9-bb72-f0950b611454.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,635,548,1.159,245.92,618.57,105.73,0.095,Good_Quality,950057c946ff4ae3,train,3
IMG_05615,68ee466c-0d40-45c3-8470-106f832eb0c4.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/68ee466c-0d40-45c3-8470-106f832eb0c4.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,636,548,1.161,255.57,692.31,114.9,0.849,Good_Quality,880a572d1a773b76,train,3
IMG_07714,7f657b20-c567-44a7-95b1-f2efa1ecb154.jpg,upper-gi-tract/anatomical-landmarks/pylorus/7f657b20-c567-44a7-95b1-f2efa1ecb154.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1013,1.209,817.32,72.88,118.44,0.067,Motion_Blur,811715fe155a3772,train,3
IMG_01392,f64d4313-01f5-4c6b-83dd-f5fd1ae7d82b.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/f64d4313-01f5-4c6b-83dd-f5fd1ae7d82b.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,635,548,1.159,195.72,376.35,98.98,1.965,Good_Quality,b127557554d54a1e,train,3
IMG_01806,61667b53-2021-414b-a83a-579eae10b6e5.jpg,lower-gi-tract/pathological-findings/polyps/61667b53-2021-414b-a83a-579eae10b6e5.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,626,547,1.144,35.46,426.32,86.55,0.491,Good_Quality,cce115915717ced2,train,3
IMG_09466,87774564-6b67-478a-b06d-67be8c877250.jpg,upper-gi-tract/anatomical-landmarks/z-line/87774564-6b67-478a-b06d-67be8c877250.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1012,1.207,716.13,72.04,158.41,0.019,Motion_Blur,94ce1533555e536c,train,3
IMG_01000,fe78759e-0a38-4f39-bf5f-65fbfb8902c7.jpg,lower-gi-tract/anatomical-landmarks/cecum/fe78759e-0a38-4f39-bf5f-65fbfb8902c7.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,208.98,368.98,108.61,0.109,Good_Quality,d4005f06523f6b7b,train,3
IMG_05342,23bca94f-e7c1-493c-8856-408bf87f1d65.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/23bca94f-e7c1-493c-8856-408bf87f1d65.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,191.31,521.97,83.9,0.979,Good_Quality,bd2591445575765a,train,3
IMG_10079,2fa490c9-fa7b-4d0e-8947-cc223d4ce617.jpg,upper-gi-tract/pathological-findings/esophagitis-a/2fa490c9-fa7b-4d0e-8947-cc223d4ce617.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,esophagitis-a,7,1221,1011,1.208,769.18,54.46,120.63,0.004,Motion_Blur,c49d151b5137477c,train,3
IMG_06246,06c919e6-599e-47a7-86ba-fa37ca610e88.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/06c919e6-599e-47a7-86ba-fa37ca610e88.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,627,548,1.144,239.31,386.44,99.64,3.362,Good_Quality,876e55f156b4da40,train,3
IMG_08755,ba76ecf1-5b12-48fd-a15a-76d3ed00d437.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/ba76ecf1-5b12-48fd-a15a-76d3ed00d437.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1011,1.208,881.62,80.78,85.06,0.108,Good_Quality,9462410b536f673f,train,3
IMG_09695,c2cd0654-cfb5-4a58-85d8-ff9a9dfca589.jpg,upper-gi-tract/anatomical-landmarks/z-line/c2cd0654-cfb5-4a58-85d8-ff9a9dfca589.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1225,1015,1.207,714.27,44.79,153.19,0.303,Motion_Blur,804fc53f543c436f,train,3
IMG_00565,8c507254-a723-43c1-8ef8-d74039fe0f9e.jpg,lower-gi-tract/anatomical-landmarks/cecum/8c507254-a723-43c1-8ef8-d74039fe0f9e.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,249.16,317.84,127.92,0.172,Good_Quality,95015792539f4af6,train,3
IMG_09465,8737a1d5-dec6-4ba4-a97b-532b8733def8.jpg,upper-gi-tract/anatomical-landmarks/z-line/8737a1d5-dec6-4ba4-a97b-532b8733def8.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,1221,1020,1.197,1098.89,934.87,132.38,0.18,Good_Quality,911b559354be1fa1,train,3
IMG_00763,bc733903-94f3-4fe5-b91c-fb5e27c4781f.jpg,lower-gi-tract/anatomical-landmarks/cecum/bc733903-94f3-4fe5-b91c-fb5e27c4781f.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,238.41,557.23,108.88,0.203,Good_Quality,d5005f0b531c6fab,train,3
IMG_00214,311c07e6-e531-47ef-8f22-4da7ae12859c.jpg,lower-gi-tract/anatomical-landmarks/cecum/311c07e6-e531-47ef-8f22-4da7ae12859c.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,635,548,1.159,270.3,619.92,97.9,0.148,Good_Quality,9502551b057ff66a,train,3
IMG_04198,3c33bf97-e24d-4513-9fe4-16c2e512fe38.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/3c33bf97-e24d-4513-9fe4-16c2e512fe38.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,155.18,612.93,88.92,0.602,Good_Quality,f421053557177cf4,train,3
IMG_03852,dcb41128-b53a-48ef-bf1f-42872f5d0410.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/dcb41128-b53a-48ef-bf1f-42872f5d0410.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,633,532,1.19,186.83,588.5,110.9,0.376,Good_Quality,d1ca1725472b7af0,train,3
IMG_08060,d8b0fb8e-6b54-4f55-b9b3-e6b3c8573a0a.jpg,upper-gi-tract/anatomical-landmarks/pylorus/d8b0fb8e-6b54-4f55-b9b3-e6b3c8573a0a.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,738.37,93.47,123.37,0.528,Good_Quality,d59f141d1879b361,train,3
IMG_08364,30065261-3e9c-4e03-82d4-0525420c510d.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/30065261-3e9c-4e03-82d4-0525420c510d.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,802.64,96.13,121.7,1.288,Good_Quality,85e1584e43d94edb,train,3
IMG_05336,21be4f12-f1fa-420d-bf9d-040d65bedb42.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/21be4f12-f1fa-420d-bf9d-040d65bedb42.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,633,531,1.192,204.91,520.83,99.31,2.077,Good_Quality,94a5f5955155560f,train,3
IMG_06274,0f3d693a-f50c-4686-96b1-c26b78ef8c54.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/0f3d693a-f50c-4686-96b1-c26b78ef8c54.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,548,1.159,250.99,453.58,103.06,0.633,Good_Quality,c0911d2a553e9bf3,train,3
IMG_00027,0547ea29-b470-4f81-988f-af778254f03a.jpg,lower-gi-tract/anatomical-landmarks/cecum/0547ea29-b470-4f81-988f-af778254f03a.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,531,1.192,218.39,578.56,98.32,0.306,Good_Quality,d4c06103070f5fff,train,3
IMG_08557,715075dd-3004-4506-b64c-cd7804c97022.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/715075dd-3004-4506-b64c-cd7804c97022.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1349,1071,1.26,731.24,95.35,113.67,0.39,Good_Quality,856d4577529a1a9e,train,3
IMG_00271,41ad9d0c-4b9f-4849-b192-a923ff677b03.jpg,lower-gi-tract/anatomical-landmarks/cecum/41ad9d0c-4b9f-4849-b192-a923ff677b03.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,532,1.19,218.1,485.12,101.61,0.208,Good_Quality,c0115ff0512ff3e1,train,3
IMG_05322,1eef3a70-bfe1-4a77-b63f-1994472939ee.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/1eef3a70-bfe1-4a77-b63f-1994472939ee.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,618,531,1.164,195.38,380.83,86.45,0.281,Good_Quality,95951372678e7ac8,train,3
IMG_04945,d8027d3d-f2f9-4272-ad77-ae9ebdacf69e.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/d8027d3d-f2f9-4272-ad77-ae9ebdacf69e.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,136.93,527.52,86.03,0.137,Good_Quality,c185171357bf58d8,train,3
IMG_03967,079b676e-5746-4297-ac0a-16b7e0e57eff.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/079b676e-5746-4297-ac0a-16b7e0e57eff.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,531,1.192,172.88,679.15,112.66,0.459,Good_Quality,85855516565e5adb,train,3
IMG_01281,a91fee7c-0407-41a4-ab18-75c2380e1494.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/a91fee7c-0407-41a4-ab18-75c2380e1494.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,635,548,1.159,221.33,244.62,112.31,0.037,Good_Quality,e5631529523d4aed,train,3
IMG_06178,f5e33f67-765c-4b0f-b5cd-59e50a13c861.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/f5e33f67-765c-4b0f-b5cd-59e50a13c861.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,530,1.175,228.41,220.83,116.26,7.297,High_Reflection,c0f207843f319d7e,train,3
IMG_06558,5b46201f-2512-4b97-bdb2-8946034e7bcf.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/5b46201f-2512-4b97-bdb2-8946034e7bcf.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,532,1.19,214.26,523.19,96.98,2.528,Good_Quality,b52c108595c75f37,train,3
IMG_03224,7d04a4e0-567c-4d3a-a4a3-ff1aa6d54aec.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/7d04a4e0-567c-4d3a-a4a3-ff1aa6d54aec.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-3,21,635,548,1.159,200.21,223.07,80.29,0.827,Good_Quality,f568c1e0d08513ff,train,3
IMG_06470,448a65ae-1dd3-4fa4-8536-42ea303a0b72.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/448a65ae-1dd3-4fa4-8536-42ea303a0b72.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,633,531,1.192,237.59,472.56,100.46,0.427,Good_Quality,d1950505751f56ee,train,3
IMG_08180,f6b1b200-74f5-4139-aab8-991b0a57b28b.jpg,upper-gi-tract/anatomical-landmarks/pylorus/f6b1b200-74f5-4139-aab8-991b0a57b28b.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1013,1.209,777.79,105.85,145.05,12.703,High_Reflection,a5f9559255865666,train,3
IMG_05387,2f08e685-8bed-4461-b57e-f8f9b55aa38a.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/2f08e685-8bed-4461-b57e-f8f9b55aa38a.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,1213,1063,1.141,475.32,109.08,88.3,3.688,Good_Quality,94b556d652d62a9a,train,3
IMG_03542,5adc3b2a-047a-4e17-a0ad-ea8c660caf26.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/5adc3b2a-047a-4e17-a0ad-ea8c660caf26.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,587,530,1.108,133.9,565.43,68.17,0.197,Good_Quality,f12c071111075fff,train,3
IMG_01845,6b78f0c7-6f33-44cf-9800-1141329a6bcc.jpg,lower-gi-tract/pathological-findings/polyps/6b78f0c7-6f33-44cf-9800-1141329a6bcc.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,396,480,0.825,24.33,408.54,127.82,6.952,High_Reflection,d0a7019e07de7678,train,3
IMG_02602,a41953c8-f79a-47ba-89ae-0d662767d015.jpg,lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/a41953c8-f79a-47ba-89ae-0d662767d015.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,ulcerative-colitis-grade-1,17,623,529,1.178,197.31,176.5,115.06,4.226,High_Reflection,d4b5059556d25ada,train,3
IMG_03423,2e94fd87-3787-4e16-95db-e9de9dde51b0.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/2e94fd87-3787-4e16-95db-e9de9dde51b0.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,627,561,1.118,227.98,601.68,107.08,0.306,Good_Quality,853f44d314d31cdb,train,3
IMG_07246,07382397-cd27-4d0d-a504-7f35ecae32d7.jpg,upper-gi-tract/anatomical-landmarks/pylorus/07382397-cd27-4d0d-a504-7f35ecae32d7.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1349,1071,1.26,748.26,96.66,119.37,0.701,Good_Quality,d199106e46cecece,train,3
IMG_07256,0ac5621b-0c83-4478-9028-77c15cd7aac3.jpg,upper-gi-tract/anatomical-landmarks/pylorus/0ac5621b-0c83-4478-9028-77c15cd7aac3.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1225,1013,1.209,869.04,120.24,155.79,0.686,Good_Quality,c13f15ce44cc4ecd,train,3
IMG_09997,f3b86789-4b3c-4978-a26f-c4d95fa9124d.jpg,upper-gi-tract/pathological-findings/barretts-short-segment/f3b86789-4b3c-4978-a26f-c4d95fa9124d.jpg,upper-gi-tract,pathological-findings,Pathological_Findings,1,barretts-short-segment,1,1221,1012,1.207,834.38,131.01,119.28,0.875,Good_Quality,e00f007f007f17fb,train,3
IMG_04469,72dd238c-2296-4483-90a9-78f8a6f15c19.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/72dd238c-2296-4483-90a9-78f8a6f15c19.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,175.99,611.87,106.3,0.332,Good_Quality,9504d5715c775e26,train,3
IMG_09536,98665b16-d262-443e-a71d-4974f322b394.jpg,upper-gi-tract/anatomical-landmarks/z-line/98665b16-d262-443e-a71d-4974f322b394.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,z-line,22,613,523,1.172,180.46,106.12,150.92,2.485,Good_Quality,812fd0be05df42f4,train,3
IMG_02142,b69863fa-b7be-4524-b21b-aa218422ec24.jpg,lower-gi-tract/pathological-findings/polyps/b69863fa-b7be-4524-b21b-aa218422ec24.jpg,lower-gi-tract,pathological-findings,Pathological_Findings,1,polyps,12,607,530,1.145,27.64,290.56,103.49,0.852,Good_Quality,8ca115d5561e7af2,train,3
IMG_08491,5be54290-63f5-48ca-bc7c-a76be39c967e.jpg,upper-gi-tract/anatomical-landmarks/retroflex-stomach/5be54290-63f5-48ca-bc7c-a76be39c967e.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-stomach,15,1221,1012,1.207,701.71,50.48,111.08,9.083,Motion_Blur,917ad5a84b5a552d,train,3
IMG_04315,547d6498-c4f1-421a-9f6e-e3f193700880.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/547d6498-c4f1-421a-9f6e-e3f193700880.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,633,532,1.19,177.63,672.82,108.35,0.418,Good_Quality,850a5599566f4e2f,train,3
IMG_00729,b38a7214-c434-427a-aa3a-f29e250989ca.jpg,lower-gi-tract/anatomical-landmarks/cecum/b38a7214-c434-427a-aa3a-f29e250989ca.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,cecum,4,633,532,1.19,223.54,578.91,110.2,0.034,Good_Quality,9502576a726be64d,train,3
IMG_06087,db50dc05-351f-40c5-bcdd-192d7544564f.jpg,lower-gi-tract/therapeutic-interventions/dyed-lifted-polyps/db50dc05-351f-40c5-bcdd-192d7544564f.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-lifted-polyps,5,623,532,1.171,235.23,476.24,101.24,0.362,Good_Quality,f067003f069f3f70,train,3
IMG_05072,fbd374b9-e151-447a-8a8b-e6328223d5ab.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-2-3/fbd374b9-e151-447a-8a8b-e6328223d5ab.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-2-3,3,627,531,1.181,155.92,612.35,93.11,0.25,Good_Quality,c9261d49531e76ec,train,3
IMG_01298,b1b8d5eb-7910-4bde-ba59-5ca6771ab7db.jpg,lower-gi-tract/anatomical-landmarks/retroflex-rectum/b1b8d5eb-7910-4bde-ba59-5ca6771ab7db.jpg,lower-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,retroflex-rectum,14,623,532,1.171,210.08,409.24,106.7,0.094,Good_Quality,953a45e743d03ed8,train,3
IMG_03522,5321e4a6-8ded-4789-8cec-39dd65756ba8.jpg,lower-gi-tract/quality-of-mucosal-views/bbps-0-1/5321e4a6-8ded-4789-8cec-39dd65756ba8.jpg,lower-gi-tract,quality-of-mucosal-views,Quality_of_Mucosal_Views,2,bbps-0-1,2,619,529,1.17,133.28,573.47,79.13,0.253,Good_Quality,d523330453fc5f32,train,3
IMG_07564,589d78cb-aeab-4889-81bd-d2436b0c9093.jpg,upper-gi-tract/anatomical-landmarks/pylorus/589d78cb-aeab-4889-81bd-d2436b0c9093.jpg,upper-gi-tract,anatomical-landmarks,Anatomical_Landmarks,0,pylorus,13,1221,1012,1.207,658.34,28.19,142.55,0.019,Motion_Blur,8517555f56ba0a2b,train,3
IMG_06900,b3a15427-176d-41ac-b679-3cb69a2d8032.jpg,lower-gi-tract/therapeutic-interventions/dyed-resection-margins/b3a15427-176d-41ac-b679-3cb69a2d8032.jpg,lower-gi-tract,therapeutic-interventions,Therapeutic_Interventions,3,dyed-resection-margins,6,635,547,1.161,240.26,528.65,114.01,1.146,Good_Quality,9503559a33e57696,train,3
